sample	chrom	chr_length	chr_bases	chr_mean_depth	chr_min_depth	chr_max_depth	sample_mean_depth_nuclear	chr_depth_norm	chr_log2_norm
Cn16001	NC_026751.1	1399503	172271313	123.09	0	2850	142.54413583091338	0.8635220192152276	-0.21169512893676293
Cn16001	NC_026752.1	1398693	168135333	120.21	0	11856	142.54413583091338	0.8433177506691243	-0.24585177339850006
Cn16001	NC_026753.1	1186808	141946471	119.6	0	3104	142.54413583091338	0.8390383743451233	-0.25319129946498675
Cn16001	NC_026754.1	1059964	119714350	112.94	0	1730	142.54413583091338	0.7923160033322594	-0.3358521525691647
Cn16001	NC_026755.1	1561994	183827258	117.69	0	5290	142.54413583091338	0.825639015691284	-0.27641694775220244
Cn16001	NC_026756.1	774062	88338445	114.12	0	3119	142.54413583091338	0.8005941411393435	-0.3208570369687344
Cn16001	NC_026757.1	756744	85160808	112.54	0	9931	142.54413583091338	0.7895098549230785	-0.3409708204928969
Cn16001	NC_026758.1	942867	210390675	223.14	0	2466	142.54413583091338	1.5654098900616287	0.6465404647826896
Cn16002	NC_026745.1	2291499	323068038	140.99	0	3250	141.72449558902923	0.9948174407961267	-0.007496294279148925
Cn16002	NC_026746.1	1621675	311977197	192.38	0	11729	141.72449558902923	1.357422365134824	0.4408696885358419
Cn16002	NC_026747.1	1575141	217726710	138.23	0	3039	141.72449558902923	0.9753430373873933	-0.03601837725874514
Cn16002	NC_026748.1	1084805	148448117	136.84	0	1770	141.72449558902923	0.9655352762503864	-0.050599125259043476
Cn16002	NC_026749.1	1814975	252131830	138.92	0	6110	141.72449558902923	0.9802116382395766	-0.028834818644851677
Cn16002	NC_026750.1	1422463	199528807	140.27	0	1027	141.72449558902923	0.9897371616460223	-0.014882646397834222
Cn16002	NC_026751.1	1399503	196477539	140.39	0	2410	141.72449558902923	0.9905838748377063	-0.013648958551641293
Cn16002	NC_026752.1	1398693	191226404	136.72	0	6872	141.72449558902923	0.9646885630587023	-0.05186483235080391
Cn16002	NC_026753.1	1186808	162876832	137.24	0	3125	141.72449558902923	0.9683576535559999	-0.04638810346928867
Cn16002	NC_026754.1	1059964	137067291	129.31	0	1840	141.72449558902923	0.9124040234722118	-0.13225528630109035
Cn16002	NC_026755.1	1561994	209966318	134.42	0	3195	141.72449558902923	0.9484598935514245	-0.07634132557091663
Cn16002	NC_026756.1	774062	100913095	130.37	0	2894	141.72449558902923	0.9198833233320877	-0.12047721146230637
Cn16002	NC_026757.1	756744	97954875	129.44	0	6062	141.72449558902923	0.9133212960965361	-0.13080562159696582
Cn16002	NC_026758.1	942867	127981746	135.74	0	2931	141.72449558902923	0.9577737386599492	-0.06224321624022812
Cn16003	NC_026745.1	2291499	321824439	140.44	0	3343	141.80999945318436	0.9903391900538252	-0.014005363636056664
Cn16003	NC_026746.1	1621675	314881068	194.17	0	12129	141.80999945318436	1.3692264350096215	0.45336105116264636
Cn16003	NC_026747.1	1575141	217218414	137.9	0	3121	141.80999945318436	0.9724279002308638	-0.040336808115468796
Cn16003	NC_026748.1	1084805	148571478	136.96	0	1770	141.80999945318436	0.9657993126585867	-0.05020465811566463
Cn16003	NC_026749.1	1814975	251841537	138.76	0	6143	141.80999945318436	0.9784923526906065	-0.03136751923042943
Cn16003	NC_026750.1	1422463	199563043	140.29	0	1053	141.80999945318436	0.9892814367178235	-0.015547088971630067
Cn16003	NC_026751.1	1399503	196040918	140.08	0	2318	141.80999945318436	0.9878005820474214	-0.017708276083253628
Cn16003	NC_026752.1	1398693	191227532	136.72	0	8613	141.80999945318436	0.9641069073209839	-0.05273496284067232
Cn16003	NC_026753.1	1186808	162978547	137.33	0	3145	141.80999945318436	0.9684084375540575	-0.04631244557491798
Cn16003	NC_026754.1	1059964	136702382	128.97	0	1890	141.80999945318436	0.9094563182942312	-0.13692374881235367
Cn16003	NC_026755.1	1561994	209850993	134.35	0	3958	141.80999945318436	0.9473944046121576	-0.07796294361628324
Cn16003	NC_026756.1	774062	100539243	129.89	0	2865	141.80999945318436	0.9159438720883747	-0.126668900430585
Cn16003	NC_026757.1	756744	97340416	128.63	0	7299	141.80999945318436	0.9070587440659608	-0.1407321074982295
Cn16003	NC_026758.1	942867	130380059	138.28	0	3000	141.80999945318436	0.9751075420154013	-0.036366756254412984
Cn16201	NC_026745.1	2291499	708380495	309.13	0	2479	178.92205261996952	1.7277356003543742	0.7888824552079571
Cn16201	NC_026746.1	1621675	313984949	193.62	0	8132	178.92205261996952	1.0821472097195806	0.113896769299942
Cn16201	NC_026747.1	1575141	247878164	157.37	0	1597	178.92205261996952	0.8795450180434378	-0.1851706733630879
Cn16201	NC_026748.1	1084805	170249291	156.94	0	1198	178.92205261996952	0.8771417368732103	-0.1891181090451254
Cn16201	NC_026749.1	1814975	287257034	158.27	0	834	178.92205261996952	0.8845751414229833	-0.17694339509902304
Cn16201	NC_026750.1	1422463	225340312	158.42	0	722	178.92205261996952	0.8854134953195741	-0.17557673197536083
Cn16201	NC_026751.1	1399503	221795313	158.48	0	1066	178.92205261996952	0.8857488368782106	-0.17503042901866978
Cn16201	NC_026752.1	1398693	217154831	155.26	0	8814	178.92205261996952	0.8677521732313918	-0.2046450216888423
Cn16201	NC_026753.1	1186808	185415318	156.23	0	1307	178.92205261996952	0.8731735284293465	-0.19565970136878244
Cn16201	NC_026754.1	1059964	168437569	158.91	0	1180	178.92205261996952	0.888152118048438	-0.17112129988961433
Cn16201	NC_026755.1	1561994	244638839	156.62	0	1404	178.92205261996952	0.875353248560483	-0.19206276125432376
Cn16201	NC_026756.1	774062	122402247	158.13	0	1140	178.92205261996952	0.8837926777861651	-0.17822011645746771
Cn16201	NC_026757.1	756744	120313446	158.99	0	1658	178.92205261996952	0.8885992401266198	-0.1703951872396773
Cn16201	NC_026758.1	942867	146803220	155.7	0	528	178.92205261996952	0.8702113446613918	-0.200562269941757
Cn16202	NC_026745.1	2291499	440619086	192.28	0	1535	193.27538144361768	0.994849931552674	-0.007449176601087609
Cn16202	NC_026746.1	1621675	385986965	238.02	0	10815	193.27538144361768	1.231507076701516	0.3004249181274537
Cn16202	NC_026747.1	1575141	297959117	189.16	0	1693	193.27538144361768	0.9787071617043053	-0.03105083828117875
Cn16202	NC_026748.1	1084805	203717753	187.79	0	1121	193.27538144361768	0.9716188300721689	-0.041537645065400475
Cn16202	NC_026749.1	1814975	344072932	189.57	0	739	193.27538144361768	0.9808284872292511	-0.02792721354674729
Cn16202	NC_026750.1	1422463	270064695	189.86	0	635	193.27538144361768	0.9823289369907983	-0.025721896922730917
Cn16202	NC_026751.1	1399503	265534937	189.74	0	1028	193.27538144361768	0.9817080612273995	-0.026634032911527508
Cn16202	NC_026752.1	1398693	259878238	185.8	0	4246	193.27538144361768	0.9613226403291389	-0.0569073834689679
Cn16202	NC_026753.1	1186808	222071585	187.12	0	1082	193.27538144361768	0.9681522737265257	-0.046694118386555634
Cn16202	NC_026754.1	1059964	201223492	189.84	0	1243	193.27538144361768	0.9822254576968984	-0.025873879545035276
Cn16202	NC_026755.1	1561994	292822999	187.47	0	1490	193.27538144361768	0.9699631613697721	-0.04399813925602413
Cn16202	NC_026756.1	774062	146707860	189.53	0	1180	193.27538144361768	0.9806215286414516	-0.02823165987673773
Cn16202	NC_026757.1	756744	144008880	190.3	0	1797	193.27538144361768	0.9846054814565939	-0.022382323577598905
Cn16202	NC_026758.1	942867	176533994	187.23	0	578	193.27538144361768	0.9687214098429745	-0.0458462676636213
Cn16203	NC_026745.1	2291499	441977301	192.88	0	1586	194.0267081597229	0.9940899468397983	-0.008551699851478014
Cn16203	NC_026746.1	1621675	392758720	242.19	0	11728	194.0267081597229	1.2482302168453483	0.3198840416287257
Cn16203	NC_026747.1	1575141	298533328	189.53	0	1732	194.0267081597229	0.9768242825826783	-0.03382903059175867
Cn16203	NC_026748.1	1084805	203525095	187.61	0	1177	194.0267081597229	0.9669287376950155	-0.0485185273801086
Cn16203	NC_026749.1	1814975	345686743	190.46	0	722	194.0267081597229	0.98161743713764	-0.026767218086459304
Cn16203	NC_026750.1	1422463	271062026	190.56	0	700	194.0267081597229	0.9821328301005391	-0.026009937589890137
Cn16203	NC_026751.1	1399503	266222147	190.23	0	1071	194.0267081597229	0.980432033322972	-0.02851047322727076
Cn16203	NC_026752.1	1398693	260658560	186.36	0	8076	194.0267081597229	0.9604863256587767	-0.05816302034554659
Cn16203	NC_026753.1	1186808	222227706	187.25	0	1235	194.0267081597229	0.9650733230285786	-0.05128953722052837
Cn16203	NC_026754.1	1059964	202251257	190.81	0	1302	194.0267081597229	0.9834213125077869	-0.024118473594896665
Cn16203	NC_026755.1	1561994	293639975	187.99	0	1522	194.0267081597229	0.9688872309540321	-0.04559933514056744
Cn16203	NC_026756.1	774062	146448413	189.19	0	1236	194.0267081597229	0.9750719465088213	-0.03641942162304054
Cn16203	NC_026757.1	756744	143721614	189.92	0	1730	194.0267081597229	0.9788343151379847	-0.03086341581209758
Cn16203	NC_026758.1	942867	176683106	187.39	0	594	194.0267081597229	0.9657948731766374	-0.05021128975562226
Cn16901	NC_026745.1	2291499	464537126	202.72	0	1738	204.7323087536081	0.9901710249551776	-0.01425036207394801
Cn16901	NC_026746.1	1621675	402470388	248.18	0	10677	204.7323087536081	1.212217072678453	0.2776480664967308
Cn16901	NC_026747.1	1575141	315820882	200.5	0	1308	204.7323087536081	0.979327597195704	-0.030136554985112536
Cn16901	NC_026748.1	1084805	223593046	206.11	0	1775	204.7323087536081	1.006729232209509	0.009675711273100403
Cn16901	NC_026749.1	1814975	363939392	200.52	0	914	204.7323087536081	0.9794252857340776	-0.029992652432413367
Cn16901	NC_026750.1	1422463	285349917	200.6	0	1052	204.7323087536081	0.979816039887572	-0.029417185715214643
Cn16901	NC_026751.1	1399503	280394173	200.35	0	1150	204.7323087536081	0.9785949331579017	-0.031216281896597208
Cn16901	NC_026752.1	1398693	274613243	196.34	0	5900	204.7323087536081	0.9590083812139876	-0.060384671215364345
Cn16901	NC_026753.1	1186808	237381476	200.02	0	1236	204.7323087536081	0.9769830722747367	-0.03359452937421357
Cn16901	NC_026754.1	1059964	211556646	199.59	0	1445	204.7323087536081	0.9748827686997035	-0.03669935211146491
Cn16901	NC_026755.1	1561994	311970297	199.73	0	2071	204.7323087536081	0.9755665884683189	-0.035687745810753874
Cn16901	NC_026756.1	774062	154030163	198.99	0	1408	204.7323087536081	0.9719521125484945	-0.04104285995621923
Cn16901	NC_026757.1	756744	155047910	204.89	0	2042	204.7323087536081	1.000770231368717	0.0011107812515969684
Cn16901	NC_026758.1	942867	186932899	198.26	0	606	204.7323087536081	0.9683864808978566	-0.04634515606864662
Cn16902	NC_026745.1	2291499	455866641	198.94	0	1679	201.5903030052152	0.9868530233562542	-0.019092861537517377
Cn16902	NC_026746.1	1621675	391042667	241.14	0	9672	201.5903030052152	1.1961884892536803	0.25844473994199957
Cn16902	NC_026747.1	1575141	313040035	198.74	0	1364	201.5903030052152	0.9858609121434703	-0.0205439731473749
Cn16902	NC_026748.1	1084805	213553524	196.86	0	1681	201.5903030052152	0.9765350667433006	-0.034256243598325735
Cn16902	NC_026749.1	1814975	361816865	199.35	0	872	201.5903030052152	0.9888868513424615	-0.016122637953208806
Cn16902	NC_026750.1	1422463	282324982	198.48	0	986	201.5903030052152	0.984571167566851	-0.022432602945470927
Cn16902	NC_026751.1	1399503	278543340	199.03	0	1180	201.5903030052152	0.9872994734020071	-0.018440337197021768
Cn16902	NC_026752.1	1398693	271533351	194.13	0	5254	201.5903030052152	0.9629927486887988	-0.05440316023513548
Cn16902	NC_026753.1	1186808	233161335	196.46	0	1243	201.5903030052152	0.9745508443177325	-0.037190639079381686
Cn16902	NC_026754.1	1059964	208630409	196.83	0	1337	201.5903030052152	0.976386250061383	-0.03447611634749607
Cn16902	NC_026755.1	1561994	307473662	196.85	0	1868	201.5903030052152	0.9764854611826613	-0.03432953079149843
Cn16902	NC_026756.1	774062	153151205	197.85	0	1404	201.5903030052152	0.9814460172465814	-0.027019177977838534
Cn16902	NC_026757.1	756744	153526908	202.88	0	2077	201.5903030052152	1.0063976142480993	0.009200407301505478
Cn16902	NC_026758.1	942867	184616397	195.8	0	584	201.5903030052152	0.9712768773155454	-0.04204547834684438
Cn16903	NC_026745.1	2291499	434311158	189.53	0	1706	192.79525464590827	0.9830636150671587	-0.024643317006801942
Cn16903	NC_026746.1	1621675	383678991	236.59	0	10754	192.79525464590827	1.2271567598202875	0.2953195539477143
Cn16903	NC_026747.1	1575141	298113157	189.26	0	1325	192.79525464590827	0.9816631656603727	-0.026700011887924577
Cn16903	NC_026748.1	1084805	203100087	187.22	0	1626	192.79525464590827	0.971081992364657	-0.04233498154578754
Cn16903	NC_026749.1	1814975	344915960	190.04	0	853	192.79525464590827	0.9857089083910875	-0.020766430458203682
Cn16903	NC_026750.1	1422463	269881295	189.73	0	1018	192.79525464590827	0.9841009849981112	-0.023121727411672344
Cn16903	NC_026751.1	1399503	264410694	188.93	0	1054	192.79525464590827	0.9799515052743011	-0.029217738344591702
Cn16903	NC_026752.1	1398693	259451520	185.5	0	5731	192.79525464590827	0.9621606109584653	-0.055650355473519465
Cn16903	NC_026753.1	1186808	222697438	187.64	0	1224	192.79525464590827	0.9732604692196573	-0.039102136373066185
Cn16903	NC_026754.1	1059964	199532814	188.24	0	1413	192.79525464590827	0.976372579012515	-0.03449631664474977
Cn16903	NC_026755.1	1561994	294252987	188.38	0	1836	192.79525464590827	0.9770987379641816	-0.033423737838379555
Cn16903	NC_026756.1	774062	145730965	188.27	0	1376	192.79525464590827	0.9765281845021578	-0.03426641119034875
Cn16903	NC_026757.1	756744	145719286	192.56	0	1978	192.79525464590827	0.9987797695210894	-0.0017614953945505232
Cn16903	NC_026758.1	942867	176336013	187.02	0	540	192.79525464590827	0.9700446224337045	-0.04387698152252327
Cn17401	NC_026745.1	2291499	641386061	279.9	0	1692	181.34406826503758	1.5434748027761303	0.6261819311508725
Cn17401	NC_026746.1	1621675	311924403	192.35	0	10154	181.34406826503758	1.0606908835798095	0.0850042738745726
Cn17401	NC_026747.1	1575141	231609569	147.04	0	1343	181.34406826503758	0.8108343515548488	-0.30252088402037025
Cn17401	NC_026748.1	1084805	300391529	276.91	0	1018	181.34406826503758	1.5269868082770215	0.6106875986668343
Cn17401	NC_026749.1	1814975	264613363	145.79	0	2271	181.34406826503758	0.8039413772659236	-0.3148377897657699
Cn17401	NC_026750.1	1422463	209299364	147.14	0	696	181.34406826503758	0.8113857894979628	-0.3015400592896223
Cn17401	NC_026751.1	1399503	205685640	146.97	0	1524	181.34406826503758	0.8104483449946691	-0.3032078583053973
Cn17401	NC_026752.1	1398693	201917962	144.36	0	11514	181.34406826503758	0.7960558146793933	-0.3290585074121719
Cn17401	NC_026753.1	1186808	178489397	150.39	0	2810	181.34406826503758	0.8293075226491684	-0.2700209158059044
Cn17401	NC_026754.1	1059964	161676446	152.53	0	2941	181.34406826503758	0.8411082946318084	-0.24963653213589368
Cn17401	NC_026755.1	1561994	230391951	147.5	0	1976	181.34406826503758	0.8133709660931734	-0.2980146012854763
Cn17401	NC_026756.1	774062	113056398	146.06	0	1652	181.34406826503758	0.8054302597123316	-0.31216842007470574
Cn17401	NC_026757.1	756744	110789121	146.4	0	1396	181.34406826503758	0.8073051487189192	-0.3088140021379998
Cn17401	NC_026758.1	942867	264574589	280.61	0	792	181.34406826503758	1.54739001217224	0.6298368669303649
Cn17402	NC_026745.1	2291499	439235439	191.68	0	1114	196.1295376104622	0.9773132712967512	-0.03310701221985075
Cn17402	NC_026746.1	1621675	402554912	248.23	0	12945	196.1295376104622	1.2656431204820144	0.3398706584045435
Cn17402	NC_026747.1	1575141	301771011	191.58	0	1579	196.1295376104622	0.9768034041894387	-0.033859866717386514
Cn17402	NC_026748.1	1084805	204335575	188.36	0	1178	196.1295376104622	0.9603856833339737	-0.058314197709108485
Cn17402	NC_026749.1	1814975	345893987	190.58	0	2062	196.1295376104622	0.9717047331163129	-0.04141009873373224
Cn17402	NC_026750.1	1422463	272914933	191.86	0	669	196.1295376104622	0.9782310320899139	-0.03175286336223172
Cn17402	NC_026751.1	1399503	267537947	191.17	0	1128	196.1295376104622	0.9747129490494569	-0.0369506841857461
Cn17402	NC_026752.1	1398693	262755672	187.86	0	8318	196.1295376104622	0.9578363477974108	-0.06214891114881009
Cn17402	NC_026753.1	1186808	230184336	193.95	0	2846	196.1295376104622	0.9888872546327466	-0.016122049589863678
Cn17402	NC_026754.1	1059964	211319786	199.37	0	4063	196.1295376104622	1.0165220518490885	0.02364151252474233
Cn17402	NC_026755.1	1561994	298334578	191	0	2047	196.1295376104622	0.9738461749670256	-0.03823418719816302
Cn17402	NC_026756.1	774062	146104419	188.75	0	1308	196.1295376104622	0.9623741650524926	-0.05533018102147043
Cn17402	NC_026757.1	756744	144541340	191	0	1519	196.1295376104622	0.9738461749670256	-0.03823418719816302
Cn17402	NC_026758.1	942867	177637013	188.4	0	538	196.1295376104622	0.9605896301768986	-0.058007860508490876
Cn17403	NC_026745.1	2291499	440505719	192.23	0	1155	196.8439572344637	0.9765603308362271	-0.034218919889893694
Cn17403	NC_026746.1	1621675	409252209	252.36	0	13584	196.8439572344637	1.282030718877544	0.35843083094365574
Cn17403	NC_026747.1	1575141	303387603	192.61	0	1581	196.8439572344637	0.9784907939570604	-0.031369817438424645
Cn17403	NC_026748.1	1084805	205164604	189.13	0	1242	196.8439572344637	0.9608118159031142	-0.05767420171225101
Cn17403	NC_026749.1	1814975	347112504	191.25	0	2270	196.8439572344637	0.9715817680509204	-0.041592677154540986
Cn17403	NC_026750.1	1422463	273541309	192.3	0	692	196.8439572344637	0.9769159424637491	-0.033693662282020094
Cn17403	NC_026751.1	1399503	267787844	191.34	0	1100	196.8439572344637	0.9720389830005914	-0.040913921535862804
Cn17403	NC_026752.1	1398693	262992595	188.03	0	8805	196.8439572344637	0.9552236331849128	-0.06608956412960615
Cn17403	NC_026753.1	1186808	230398413	194.13	0	2998	196.8439572344637	0.9862126464403931	-0.020029341906513523
Cn17403	NC_026754.1	1059964	209582275	197.73	0	2892	196.8439572344637	1.0045012444272339	0.006479351356308882
Cn17403	NC_026755.1	1561994	298929159	191.38	0	2164	196.8439572344637	0.9722421896448896	-0.0406123548456158
Cn17403	NC_026756.1	774062	146683557	189.5	0	1350	196.8439572344637	0.9626914773628727	-0.0548545765634635
Cn17403	NC_026757.1	756744	144789715	191.33	0	1612	196.8439572344637	0.9719881813395169	-0.04098932305890962
Cn17403	NC_026758.1	942867	178489681	189.31	0	568	196.8439572344637	0.9617262458024562	-0.05630180383177897
Cn19601	NC_026745.1	2291499	407167894	177.69	0	1297	180.83879805790986	0.9825878180361411	-0.02534174198588499
Cn19601	NC_026746.1	1621675	354382407	218.53	0	9519	180.83879805790986	1.2084243113030442	0.27312711387521976
Cn19601	NC_026747.1	1575141	285772502	181.43	0	2249	180.83879805790986	1.0032692207006422	0.004708795633357353
Cn19601	NC_026748.1	1084805	191924791	176.92	0	1331	180.83879805790986	0.9783298821934497	-0.03160708660338639
Cn19601	NC_026749.1	1814975	321596349	177.19	0	843	180.83879805790986	0.9798229246317961	-0.029407048555738113
